duration;start_time;end_time;labels;species_count;filepath;channels;collection_id
18.912653;0.000000;18.912653;Dryocopus martius;1;derivation/1/e/6/e/b3447743db35477e8009a9214a9e2a91.wav;2;1
31.359500;0.000000;31.359500;Dryocopus martius;1;derivation/1/9/d/c/84dc6c11f56647eea9d388620aff074f.wav;1;1
41.064000;0.000000;41.064000;Dryocopus martius;1;derivation/1/9/d/b/f6024cac0faf423a9f667d3c27916fd5.wav;2;1
6.521313;0.000000;6.521313;Dryocopus martius;1;derivation/1/0/2/0/40b550301247464890ad1356deba278c.wav;2;1
26.472000;0.000000;26.472000;Dryocopus martius;1;derivation/1/e/d/1/f3105d47d9f847f1aeae8e0173bc19f5.wav;2;1
6.635102;0.000000;6.635102;Dryocopus martius;1;derivation/1/5/4/6/10bd4940634442b28726f54432c26ced.wav;2;1
19.800816;0.000000;19.800816;Dryocopus martius;1;derivation/1/b/3/9/362a96081830463fa31a6e75f239a4cb.wav;1;1
16.039184;0.000000;16.039184;Dryocopus martius;1;derivation/1/1/b/0/9b8e9e6b35514efeb440bf0f99ba6971.wav;2;1
30.824490;0.000000;30.824490;Dryocopus martius;1;derivation/1/1/b/a/3df5fcf5378a4ccb81fde1b8a5ed053a.wav;2;1
113.800000;0.000000;113.800000;Dryocopus martius;1;derivation/1/b/e/3/36362cf7a9a7484d941ed2e43159be70.wav;1;5
23.568000;0.000000;23.568000;Dryocopus martius;1;derivation/1/2/9/4/859e4fa14371483ea03df4b1bcf0334d.wav;2;1
9.090612;0.000000;9.090612;Dryocopus martius;1;derivation/1/9/5/5/f15afefc12844e8294d1c2d5f91ef154.wav;2;1
70.344000;0.000000;70.344000;Dryocopus martius;1;derivation/1/4/d/6/be517f94d9204d88a25caad07a2be000.wav;2;1
51.494688;0.000000;51.494688;Dryocopus martius;1;derivation/1/6/c/6/e30d003560fa47119a37c4843aa836fe.wav;1;1
0.961000;0.000000;0.961000;Dryocopus martius;1;derivation/1/5/c/4/27d1e513081e42928cdd0d28709886cc.wav;1;84
5.736000;0.000000;5.736000;Dryocopus martius;1;derivation/1/8/5/5/27d6002e55a64fbf9219265a17153a0f.wav;2;1
26.689900;0.000000;26.689900;Dryocopus martius;1;derivation/1/0/a/9/453856edafe14354a93e158fa965015f.wav;2;1
19.043265;0.000000;19.043265;Dryocopus martius;1;derivation/1/a/c/2/2c3115f74aad47cfb61c5540f4597a36.wav;1;1
7.707406;0.000000;7.707406;Dryocopus martius;1;derivation/1/3/4/9/fb0a82942353479c8e424d1028932644.wav;2;1
17.361925;0.000000;17.361925;Dryocopus martius;1;derivation/1/6/e/9/087da34b563f48c284ccbb74fb784d28.wav;2;1
589.139592;0.000000;589.139592;Dryocopus martius;1;derivation/1/2/d/9/1f7ade4745aa49188e6e4e1abd384401.wav;2;1
3.536750;0.000000;3.536750;Dryocopus martius;1;derivation/1/b/1/0/8ef0e9daf13a4785bd46a91c3bd38bca.wav;1;1
91.529813;0.000000;91.529813;Dryocopus martius;1;derivation/1/3/4/7/e259a0a2ce7142adb9fb0c06bbae7117.wav;2;1
324.107950;0.000000;324.107950;Dryocopus martius;1;derivation/1/3/2/0/cc80659641de4d67ab156f3f560d5e10.wav;2;1
58.644042;0.000000;58.644042;Dryocopus martius;1;derivation/1/9/d/8/93220dae3f0f48baa167967b7b965007.wav;2;1
50.917100;0.000000;50.917100;Dryocopus martius;1;derivation/1/c/e/1/c7c6a18687ee4f54a23c75b2cc400156.wav;2;1
11.401100;0.000000;11.401100;Dryocopus martius;1;derivation/1/8/8/c/856a241d882b4038a13e1a1f4e325336.wav;1;1
34.146100;0.000000;34.146100;Dryocopus martius;1;derivation/1/e/8/7/e1b0157ae12f4a418f2992b8c6841005.wav;2;1
16.955094;0.000000;16.955094;Dryocopus martius;1;derivation/1/0/4/f/eee9d1d819694b2ca483c86fa6ab6070.wav;1;87
3.957625;0.000000;3.957625;Dryocopus martius;1;derivation/1/9/1/3/9e8b69751b5d490fbf20ee6cfeb40a87.wav;1;1
10.071813;0.000000;10.071813;Dryocopus martius;1;derivation/1/8/c/a/6f949e8bd22249049833a020f3711957.wav;2;1
5.737375;0.000000;5.737375;Dryocopus martius;1;derivation/1/e/e/f/aedcb68badca4cf0b256a9f089ff823f.wav;2;1
583.941224;0.000000;583.941224;Dryocopus martius;1;derivation/1/6/9/4/4b73a57958034fc1911923fcb5cd7f3b.wav;2;1
139.407775;0.000000;139.407775;Dryocopus martius;1;derivation/1/8/9/4/664e996ce7b64c76838a829c4f853f71.wav;2;1
5.568000;0.000000;5.568000;Dryocopus martius;1;derivation/1/7/b/f/b19b4479f35149e5920103810818da88.wav;2;1
12.048000;0.000000;12.048000;Dryocopus martius;1;derivation/1/4/8/3/9f296425678e44e09f0bfb90c757e72a.wav;2;1
8.515918;0.000000;8.515918;Dryocopus martius;1;derivation/1/3/9/3/974915bd25f249abb6524772b5176730.wav;2;1
6.060408;0.000000;6.060408;Dryocopus martius;1;derivation/1/a/6/a/ceff4cce873246b58c94dc5fa772fb6e.wav;1;1
320.517750;0.000000;320.517750;Dryocopus martius;1;derivation/1/2/e/e/05308743d2bf4ed8a03007a040fe285b.wav;2;1
14.602449;0.000000;14.602449;Dryocopus martius;1;derivation/1/b/5/5/2b64936461cd4df7b7d11890cff2f617.wav;2;1
23.040000;0.000000;23.040000;Dryocopus martius;1;derivation/1/0/f/d/7faed244730d4f3393e77beaab2c2c15.wav;1;1
5.668571;0.000000;5.668571;Dryocopus martius;1;derivation/1/d/7/c/f827ee4bf7b54bc3871d82ff39ae59de.wav;2;1
246.316938;0.000000;246.316938;Dryocopus martius;1;derivation/1/8/b/d/4c4444ed358f41d3aeef0eb321d1f5a7.wav;2;1
10.031020;0.000000;10.031020;Dryocopus martius;1;derivation/1/9/f/7/ec85392056d442378833375e1dffd272.wav;1;1
15.830204;0.000000;15.830204;Dryocopus martius;1;derivation/1/d/d/8/128070f46dc34e2d8cee2f60bd049fe2.wav;2;1
47.386122;0.000000;47.386122;Dryocopus martius;1;derivation/1/6/2/b/24885100e8e24d5c87ad50f887da1675.wav;2;1
599.666939;0.000000;599.666939;Dryocopus martius;1;derivation/1/9/3/6/7a21ed3321144d619645f51bb2390aa0.wav;2;1
11.180208;0.000000;11.180208;Dryocopus martius;1;derivation/1/0/7/6/9765b7d219db4631808b3ce58f1d0110.wav;2;1
140.664000;0.000000;140.664000;Dryocopus martius;1;derivation/1/1/a/a/2ef7e232e9b6417c83e81c76b68920ef.wav;1;1
6.492125;0.000000;6.492125;Dryocopus martius;1;derivation/1/e/2/6/b7d6578c0d114ac1bf5999ac6555c10d.wav;1;1
36.072000;0.000000;36.072000;Dryocopus martius;1;derivation/1/d/5/4/f38b337a60ed452096619f8072ac07c1.wav;2;1
5.467125;0.000000;5.467125;Dryocopus martius;1;derivation/1/0/f/f/5ee9e2ce3c8042b8b57a42f72c63aba3.wav;2;1
9.168980;0.000000;9.168980;Dryocopus martius;1;derivation/1/8/3/7/8c34288a412b40b8bb17f040bba94889.wav;1;1
9.064490;0.000000;9.064490;Dryocopus martius;1;derivation/1/8/0/5/82ec4da9a75944a0af476f42ac0d8fe9.wav;1;1
138.971429;0.000000;138.971429;Dryocopus martius;1;derivation/1/b/a/e/b59139b0286d44c099c0b0f68602db7a.wav;2;1
4.179592;0.000000;4.179592;Dryocopus martius;1;derivation/1/c/4/1/0b505b87789147fc8ba30bbfb61d69a3.wav;2;1
48.208063;0.000000;48.208063;Dryocopus martius;1;derivation/1/4/c/c/0077d124603341759bdced120e753eeb.wav;2;1
30.059188;0.000000;30.059188;Dryocopus martius;1;derivation/1/e/3/5/fffd91dc95b64098a527aebafc05d8c5.wav;2;1
21.040813;0.000000;21.040813;Dryocopus martius;1;derivation/1/b/e/c/8a3834abeb784f07b19a29e1c29f7d42.wav;1;1
1.002000;0.000000;1.002000;Dryocopus martius;1;derivation/1/0/a/2/08bfd3893c2c41d885c72f50f9098b39.wav;1;84
1.730000;0.000000;1.730000;Dryocopus martius;1;derivation/1/4/1/b/22f0d692ffe84b4c8df08aef1dc496e8.wav;1;84
83.435102;0.000000;83.435102;Dryocopus martius;1;derivation/1/4/0/1/6268ca9e24cc40cf9127f2377b557c3d.wav;1;1
79.542857;0.000000;79.542857;Dryocopus martius;1;derivation/1/3/b/5/7fa646c237514866b8dfdabcee0046c3.wav;1;1
19.930406;0.000000;19.930406;Dryocopus martius;1;derivation/1/9/9/2/4d54dbda38574e6c90274fdcf345a87a.wav;1;87
31.635250;0.000000;31.635250;Dryocopus martius;1;derivation/1/1/1/7/73eeb36770074791b6e51631da56f906.wav;2;1
175.080000;0.000000;175.080000;Dryocopus martius;1;derivation/1/9/3/4/0f888e2e79ee4044827d41309b896daf.wav;1;1
14.901188;0.000000;14.901188;Dryocopus martius;1;derivation/1/b/f/8/b1caed54e2714ddeb977d81a16e0398f.wav;1;87
23.184000;0.000000;23.184000;Dryocopus martius;1;derivation/1/4/f/b/21642bea1c89456aab5eec6bd4511a99.wav;2;1
75.216000;0.000000;75.216000;Dryocopus martius;1;derivation/1/5/7/8/4f9f790217af4ffb8121b3b964948dbe.wav;1;1
12.105542;0.000000;12.105542;Dryocopus martius;1;derivation/1/b/4/6/5ee074a673ea4efc8bfac6f219088ab2.wav;1;87
85.185306;0.000000;85.185306;Dryocopus martius;1;derivation/1/5/3/f/51e73204a337446dac433def95095089.wav;1;1
22.160000;0.000000;22.160000;Dryocopus martius;1;derivation/1/0/7/7/6b2df987b6c2491695c7fa8623495101.wav;1;1
1.660000;0.000000;1.660000;Dryocopus martius;1;derivation/1/a/4/f/2450d2a756da4cdebe2cec4c1dd399ae.wav;1;84
52.696625;0.000000;52.696625;Dryocopus martius;1;derivation/1/1/e/6/ac77a62b08484dc0a001b4fe036bdab3.wav;2;1
6.112653;0.000000;6.112653;Dryocopus martius;1;derivation/1/4/8/f/e44d2222327349a5a0d7c85821b1e5e8.wav;2;1
15.873775;0.000000;15.873775;Dryocopus martius;1;derivation/1/6/4/4/6f05f7f2af664bc6bbb9f1d81ec3c48f.wav;2;1
444.888000;0.000000;444.888000;Dryocopus martius;1;derivation/1/f/f/c/8f8b00062a184dc1b16036d838a702f9.wav;2;1
301.995346;0.000000;301.995346;Dryocopus martius;1;derivation/1/1/8/a/f8dbd22282204223abd930ee7edc45a8.wav;1;1
55.196735;0.000000;55.196735;Dryocopus martius;1;derivation/1/d/a/3/efc89550b6c840eba37d420dd72e3529.wav;2;1
41.424000;0.000000;41.424000;Dryocopus martius;1;derivation/1/e/7/1/737031a0379f42d697201b77c099822e.wav;1;1
77.570708;0.000000;77.570708;Dryocopus martius;1;derivation/1/7/0/c/05359a207c02450299c272664770a793.wav;2;1
122.909792;0.000000;122.909792;Dryocopus martius;1;derivation/1/9/6/a/0284f7b188264d72b73030228a6b36ca.wav;2;1
12.564898;0.000000;12.564898;Dryocopus martius;1;derivation/1/3/f/0/d7ebca2049b14574916cab0ac4896395.wav;2;1
44.064000;0.000000;44.064000;Dryocopus martius;1;derivation/1/4/a/4/83952937109842ce84fcf05d64838a04.wav;2;1
37.250612;0.000000;37.250612;Dryocopus martius;1;derivation/1/f/2/e/3b5b967a779045f887caea1d7458f279.wav;2;1
7.157551;0.000000;7.157551;Dryocopus martius;1;derivation/1/f/9/2/24f4c68de4ea4e03b440a0f47fac6851.wav;1;1
501.720000;0.000000;501.720000;Dryocopus martius;1;derivation/1/b/d/d/4acb74ad442646d1930404cd77671135.wav;1;1
188.694900;0.000000;188.694900;Dryocopus martius;1;derivation/1/0/7/1/7079c204e46847c682044cf1ef2bcf1d.wav;2;1
10.848571;0.000000;10.848571;Dryocopus martius;1;derivation/1/8/e/3/255c70e1eb3e4761ad9fcae36bc7b603.wav;1;1
58.061625;0.000000;58.061625;Dryocopus martius;1;derivation/1/9/e/0/dea833007cae42e294e1aa4252811247.wav;1;1
16.072500;0.000000;16.072500;Dryocopus martius;1;derivation/1/8/3/b/0b47f446257849a6aad77fdf6a108379.wav;2;1
160.213313;0.000000;160.213313;Dryocopus martius;1;derivation/1/f/8/5/dc2d632372f84544b599b8eca6dbaa29.wav;2;1
26.784000;0.000000;26.784000;Dryocopus martius;1;derivation/1/e/2/3/33066c8c85c4411ba5a21ddbf54fc02e.wav;1;1
16.728000;0.000000;16.728000;Dryocopus martius;1;derivation/1/7/9/1/33fc646c6a9e4c4b89488b173f21be08.wav;1;1
91.115102;0.000000;91.115102;Dryocopus martius;1;derivation/1/2/f/8/989acc4c73be4ca2bedfe198f8c439cd.wav;1;1
12.862313;0.000000;12.862313;Dryocopus martius;1;derivation/1/5/b/4/1aca5de04ad942d198ec65bb0d92e2a4.wav;2;1
131.424000;0.000000;131.424000;Dryocopus martius;1;derivation/1/e/c/0/46fa8885b66e4d08b35359b3f89fe7b1.wav;2;1
10.669948;0.000000;10.669948;Dryocopus martius;1;derivation/1/6/6/a/26c7dabe6bca42ccbc3ba8e12adfc5be.wav;1;87
28.786939;0.000000;28.786939;Dryocopus martius;1;derivation/1/d/d/7/5ec29ebc0d434d6db8f33e76af562ddc.wav;2;1
10.073563;0.000000;10.073563;Dryocopus martius;1;derivation/1/6/c/6/a2fe3f03ae7f41518cd4e341ccb2bf09.wav;1;1
45.399025;0.000000;45.399025;Dryocopus martius;1;derivation/1/2/3/4/46d824d3294d4959add4c1f2d3ae685a.wav;2;1
3.004082;0.000000;3.004082;Dryocopus martius;1;derivation/1/c/d/e/bc505af12c7b47309756a0883cc8b50b.wav;2;1
35.072313;0.000000;35.072313;Dryocopus martius;1;derivation/1/8/d/d/0f39c94a4e2242bca0774c9e2f71a75e.wav;2;1
23.499900;0.000000;23.499900;Dryocopus martius;1;derivation/1/5/7/2/8cc423dbb70a48bca4f9c58af7b53255.wav;2;1
53.054694;0.000000;53.054694;Dryocopus martius;1;derivation/1/1/b/a/bed379f266d944d5bb1533c0d4234427.wav;2;1
68.989388;0.000000;68.989388;Dryocopus martius;1;derivation/1/a/4/5/ad78a046b6d0412da8fbc5ed647e6a9e.wav;1;1
20.688980;0.000000;20.688980;Dryocopus martius;1;derivation/1/8/2/6/e52950759b6d452a91b132dfed295367.wav;2;1
19.224000;0.000000;19.224000;Dryocopus martius;1;derivation/1/b/8/b/f8fef0f022424bd68477ec4d16966b46.wav;1;1
58.644458;0.000000;58.644458;Dryocopus martius;1;derivation/1/f/f/1/e3c6128f802d468c9e2703da6d37f86f.wav;2;1
17.789388;0.000000;17.789388;Dryocopus martius;1;derivation/1/5/7/a/0fb1beda330a4e299c89523a438f473f.wav;2;1
6.088375;0.000000;6.088375;Dryocopus martius;1;derivation/1/0/9/8/3c84d6e149734944a150a2d26a714798.wav;1;1
97.880816;0.000000;97.880816;Dryocopus martius;1;derivation/1/c/5/f/edb42d48dbe0495d8c2b904b7ce4066d.wav;2;1
4.896698;0.000000;4.896698;Dryocopus martius;1;derivation/1/0/b/c/d3084adf08af4539a532b0c31e7deb0b.wav;1;87
64.716250;0.000000;64.716250;Dryocopus martius;1;derivation/1/e/f/1/39792d3c332f467fba92561182b070b2.wav;2;1
5.381224;0.000000;5.381224;Dryocopus martius;1;derivation/1/6/6/4/5b4edd2c02c44a6cb46a8f18f6497a05.wav;2;1
50.024490;0.000000;50.024490;Dryocopus martius;1;derivation/1/5/5/d/fcd228c42b2a4d6f9a839a16e29a666f.wav;2;1
80.544000;0.000000;80.544000;Dryocopus martius;1;derivation/1/5/9/8/bccaf7d2185346989bfb592dec22cc7f.wav;1;1
10.008000;0.000000;10.008000;Dryocopus martius;1;derivation/1/9/b/2/c0ba763e4664447887ab26815853706b.wav;2;1
161.952000;0.000000;161.952000;Dryocopus martius;1;derivation/1/1/c/3/0ea8c01e02ee4c898ea3ef264c5ad252.wav;2;1
287.947755;0.000000;287.947755;Dryocopus martius;1;derivation/1/8/b/8/ec999a8a489c4ad2b974446099578b5a.wav;2;1
61.068925;0.000000;61.068925;Dryocopus martius;1;derivation/1/4/5/9/aa0ba83a3f934bec933bc7ddb7cf7717.wav;2;1
163.940875;0.000000;163.940875;Dryocopus martius;1;derivation/1/c/f/a/011d0045946f494da8f5f57398b8b6d9.wav;1;1
39.067250;0.000000;39.067250;Dryocopus martius;1;derivation/1/9/1/4/e7b15aae7baf4766b65f91d869e0a0d0.wav;2;1
10.319344;0.000000;10.319344;Dryocopus martius;1;derivation/1/1/c/0/5d0fdb9508e3470081c902707c29bb7f.wav;1;87
47.328000;0.000000;47.328000;Dryocopus martius;1;derivation/1/7/1/b/390b30219de841a496c6627d326fd43d.wav;1;1
14.628571;0.000000;14.628571;Dryocopus martius;1;derivation/1/f/3/d/36d2a3988041437490019df5a0af7951.wav;2;1
4.519184;0.000000;4.519184;Dryocopus martius;1;derivation/1/6/2/1/e057a41e498544a2bf2982022f7763bb.wav;2;1
22.765875;0.000000;22.765875;Dryocopus martius;1;derivation/1/5/7/4/21c150e7f2274d07a447b1a973af1f98.wav;1;1
85.681633;0.000000;85.681633;Dryocopus martius;1;derivation/1/5/d/e/e3812438761843148cd350df8bb041ec.wav;2;1
44.120816;0.000000;44.120816;Dryocopus martius;1;derivation/1/8/c/7/e778595cdf31432889bcd750689f5052.wav;1;1
31.373061;0.000000;31.373061;Dryocopus martius;1;derivation/1/7/5/7/0ef000242ea645279b03d85b2eaad52b.wav;1;1
53.378813;0.000000;53.378813;Dryocopus martius;1;derivation/1/d/0/8/97fd59b5e166473483ea2696a3f9a8f8.wav;2;1
571.559184;0.000000;571.559184;Dryocopus martius;1;derivation/1/b/a/5/02cb9f005d0f4b28bec124a4694cf29a.wav;2;1
25.808980;0.000000;25.808980;Dryocopus martius;1;derivation/1/9/4/1/dfe32bc3c1104b8b90b399a60cba2fd6.wav;2;1
18.782041;0.000000;18.782041;Dryocopus martius;1;derivation/1/7/a/3/5cca74983bd94899b1702684c9a80592.wav;1;1
10.704000;0.000000;10.704000;Dryocopus martius;1;derivation/1/b/1/9/4032e4854e0f4f9c9d162f0acff34038.wav;2;1
10.017959;0.000000;10.017959;Dryocopus martius;1;derivation/1/4/7/e/fad14bb159324d40ab3a26c8163f1016.wav;2;77
91.992000;0.000000;91.992000;Dryocopus martius;1;derivation/1/4/a/4/64a59d497c9c4c9492cae380a5019cb0.wav;2;1
53.510375;0.000000;53.510375;Dryocopus martius;1;derivation/1/c/b/b/010fc1c10f064215b6b68753d65a3eba.wav;2;1
87.624000;0.000000;87.624000;Dryocopus martius;1;derivation/1/b/c/3/cdda19e5b433443f83a7f05917e61b41.wav;2;1
320.517786;0.000000;320.517786;Dryocopus martius;1;derivation/1/8/b/6/1c11aafc528e44639f63d9ca7787a21a.wav;2;1
65.064000;0.000000;65.064000;Dryocopus martius;1;derivation/1/b/9/5/0c98969712484ef78637cd6c707db051.wav;1;1
2.551000;0.000000;2.551000;Dryocopus martius;1;derivation/1/1/0/0/a3dab97bb49b401aa920bd02e6cff68d.wav;1;84
38.661224;0.000000;38.661224;Dryocopus martius;1;derivation/1/b/b/0/4d7ca0e82f9c452f91e2829949cddcfa.wav;2;1
21.338115;0.000000;21.338115;Dryocopus martius;1;derivation/1/c/1/5/40e31cd833a447e4a5247f042eb5e648.wav;1;87
34.022500;0.000000;34.022500;Dryocopus martius;1;derivation/1/6/2/c/15b814d7e6f54acb934828fa3674c2c9.wav;1;1
55.066122;0.000000;55.066122;Dryocopus martius;1;derivation/1/8/d/d/dbae5016f158456494db137ada6bde42.wav;1;1
50.625306;0.000000;50.625306;Dryocopus martius;1;derivation/1/7/2/9/a7658ca6bd7b4488aa98dc1e6fae74e2.wav;2;1
47.200000;0.000000;47.200000;Dryocopus martius;1;derivation/1/1/c/5/dd1d02deec1647a9a35c1547b4fe0083.wav;2;80
31.417500;0.000000;31.417500;Dryocopus martius;1;derivation/1/8/d/0/9ff099ee8b1748648371f0bcfa103e26.wav;2;1
35.970612;0.000000;35.970612;Dryocopus martius;1;derivation/1/c/f/3/8553706ac5aa44df9ceae448085381e2.wav;2;1
50.206583;0.000000;50.206583;Dryocopus martius;1;derivation/1/c/6/a/9773b9d611ca4634bcd250e2b4585021.wav;2;1
206.367292;0.000000;206.367292;Dryocopus martius;1;derivation/1/d/3/0/2b13208f388e46df8f7de706ccd51a17.wav;2;1
19.988292;0.000000;19.988292;Dryocopus martius;1;derivation/1/1/0/f/f9ad13953e5d495887f70dbfbeea3b75.wav;1;87
11.587575;0.000000;11.587575;Dryocopus martius;1;derivation/1/9/a/2/86019bfe031244f6b1dbaddcbdb74a1f.wav;2;1
28.074425;0.000000;28.074425;Dryocopus martius;1;derivation/1/7/9/e/b91804782ba84eee9afc32037032ba06.wav;2;1
7.488000;0.000000;7.488000;Dryocopus martius;1;derivation/1/0/1/8/0953ff46640b497ead34e6ef22171687.wav;2;1
23.379592;0.000000;23.379592;Dryocopus martius;1;derivation/1/b/2/0/f3b4241d21744c3ca46384aaa8bf44b3.wav;1;1
14.308417;0.000000;14.308417;Dryocopus martius;1;derivation/1/7/7/9/497637f7987c42f18b563ddaaf62ec47.wav;1;1
33.201633;0.000000;33.201633;Dryocopus martius;1;derivation/1/1/8/f/a6e53317b767423aadf337ab77850bb0.wav;2;1
40.680000;0.000000;40.680000;Dryocopus martius;1;derivation/1/1/b/f/694c8100cdbe4e73859776f15e7b2c9d.wav;2;1
23.212313;0.000000;23.212313;Dryocopus martius;1;derivation/1/e/4/3/4c3904feda0b49fc9a3dcdabff8c9569.wav;2;1
549.694694;0.000000;549.694694;Dryocopus martius;1;derivation/1/d/4/c/33da00af3c9b4047b345a76b21b0ca85.wav;2;1
59.446475;0.000000;59.446475;Dryocopus martius;1;derivation/1/4/f/8/e53bc078650c44df8157f1a2eac7105e.wav;2;1
19.587107;0.000000;19.587107;Dryocopus martius;1;derivation/1/8/1/f/9e4eefa59a83484bbd0b9250257a74c9.wav;2;1
16.632000;0.000000;16.632000;Dryocopus martius;1;derivation/1/9/e/3/df833b90d52a4b549b7a5993f8cad068.wav;2;1
1.839000;0.000000;1.839000;Dryocopus martius;1;derivation/1/a/3/a/d18a87222cf24b42b427916eab44dcaf.wav;1;84
18.337938;0.000000;18.337938;Dryocopus martius;1;derivation/1/a/3/0/d648d9c580bd481eaea14538f6c5b76b.wav;1;1
28.029388;0.000000;28.029388;Dryocopus martius;1;derivation/1/3/d/3/7b73fd1d55664656a4fa938cb635e3fd.wav;1;1
5.424000;0.000000;5.424000;Dryocopus martius;1;derivation/1/6/6/c/f4553245f0554cc4ae5e1e5b75d30d87.wav;2;1
25.104875;0.000000;25.104875;Dryocopus martius;1;derivation/1/1/6/b/b5dfe17cd2944db397bd4ad12379c7bd.wav;2;1
25.512000;0.000000;25.512000;Dryocopus martius;1;derivation/1/7/e/7/c27509e1f9634868b2b4db237dc015b7.wav;2;1
21.082292;0.000000;21.082292;Dryocopus martius;1;derivation/1/d/9/c/a33c7615b87f49caa8c918cd6e1b5e25.wav;1;87
3.228000;0.000000;3.228000;Dryocopus martius;1;derivation/1/d/b/d/ec2c0fccbb4142158ce6be27de4bc6fd.wav;1;84
257.384490;0.000000;257.384490;Dryocopus martius;1;derivation/1/f/9/c/d60200b8d8c84022ac5b798d90a0bd62.wav;2;1
1.347000;0.000000;1.347000;Dryocopus martius;1;derivation/1/3/5/f/76cbfc1c2ccc4331a095bea15c2526e6.wav;1;84
20.376000;0.000000;20.376000;Dryocopus martius;1;derivation/1/0/1/e/ef3cd0502c9c45d5b5660bd96564ccc2.wav;2;1
5.527000;0.000000;5.527000;Dryocopus martius;1;derivation/1/9/7/b/3a76dee8f3814726bd24436b5c9832a8.wav;1;84
10.527075;0.000000;10.527075;Dryocopus martius;1;derivation/1/0/4/0/80f3c43f01804dfeb7a67797c9256313.wav;2;1
260.629688;0.000000;260.629688;Dryocopus martius;1;derivation/1/a/8/8/a3c3f82f84974f08bd9773ed33a4cca4.wav;2;1
92.880000;0.000000;92.880000;Dryocopus martius;1;derivation/1/d/2/4/a5ab085af8e945d8b4bfa79d661914e7.wav;2;1
26.136875;0.000000;26.136875;Dryocopus martius;1;derivation/1/c/3/d/74583ed806cb4756b309547442c7ea53.wav;2;1
170.395550;0.000000;170.395550;Dryocopus martius;1;derivation/1/5/1/1/0852d3503e6f46608370ddee8e5e74d7.wav;2;1
4.048980;0.000000;4.048980;Dryocopus martius;1;derivation/1/c/6/2/408d9f9c0bac4be39a925372598c781d.wav;1;1
36.153469;0.000000;36.153469;Dryocopus martius;1;derivation/1/9/c/4/4cfa8b582605455cad0c4561a198d874.wav;2;1
24.453333;0.000000;24.453333;Dryocopus martius;1;derivation/1/c/6/1/25326f2d843a421aae6c83ea82a0541f.wav;2;72
10.057143;0.000000;10.057143;Dryocopus martius;1;derivation/1/a/a/8/461fb57e1c694d50aa94aaeb26f06b89.wav;2;1
36.960000;0.000000;36.960000;Dryocopus martius;1;derivation/1/5/7/1/17aa2cf2b3db4675936a913715fe955a.wav;2;1
109.986075;0.000000;109.986075;Dryocopus martius;1;derivation/1/8/5/2/d5b61bd605724a08bfaaed25b8c1f386.wav;2;1
155.036735;0.000000;155.036735;Dryocopus martius;1;derivation/1/8/d/5/bb377af3e9924066adf81a4b397cd1f0.wav;2;1
8.214438;0.000000;8.214438;Dryocopus martius;1;derivation/1/f/4/5/fca1242436be46d48239b3c9c572fe07.wav;1;1
60.365458;0.000000;60.365458;Dryocopus martius;1;derivation/1/7/6/3/1c37b42d57b04d66a34a8746548197f3.wav;2;1
51.288000;0.000000;51.288000;Dryocopus martius;1;derivation/1/f/7/3/ef59178497214979a26898b074c06723.wav;2;1
52.111530;0.000000;52.111530;Dryocopus martius;1;derivation/1/2/7/f/6b2c3e06f177485aa85d771aeae4d1be.wav;2;1
106.676938;0.000000;106.676938;Dryocopus martius;1;derivation/1/1/1/8/b84956e2261649a8bb8e123bdcd647b5.wav;2;1
14.602449;0.000000;14.602449;Dryocopus martius;1;derivation/1/f/0/9/5bc6ddbcfaa449dab764f239701b0c2a.wav;2;1
20.051917;0.000000;20.051917;Dryocopus martius;1;derivation/1/3/0/1/1b03a2681f6d482f879aac833d7b8553.wav;1;87
6.004208;0.000000;6.004208;Dryocopus martius;1;derivation/1/0/6/1/fc5091c675fb45d087dc8d91c49ae1ef.wav;2;1
99.385813;0.000000;99.385813;Dryocopus martius;1;derivation/1/1/5/7/0cd87331742948b0b5179cd9a3e17d9e.wav;2;1
12.672000;0.000000;12.672000;Dryocopus martius;1;derivation/1/5/7/0/391bfec4f2824df999e7d91f09375f49.wav;2;1
18.372146;0.000000;18.372146;Dryocopus martius;1;derivation/1/a/3/d/3021ce0717b9422bb0aabaa4c1f74c9c.wav;1;87
12.848000;0.000000;12.848000;Dryocopus martius;1;derivation/1/d/b/f/586ac8d2288e4999bc59dfa1c0a541bc.wav;2;1
95.712000;0.000000;95.712000;Dryocopus martius;1;derivation/1/d/d/c/0585792bc74148ed933d4c0625e45e7c.wav;2;1
507.107700;0.000000;507.107700;Dryocopus martius;1;derivation/1/9/7/9/6cdadc63952d472c85cd47d0ce51e877.wav;2;1
11.881927;0.000000;11.881927;Dryocopus martius;1;derivation/1/d/3/e/e52ce03b076140498b94dc04f15ea01d.wav;1;87
29.204898;0.000000;29.204898;Dryocopus martius;1;derivation/1/9/c/3/9a704dda8af44df9b1382e5dc910c15d.wav;2;1
27.452000;0.000000;27.452000;Dryocopus martius;1;derivation/1/4/6/5/b38680c1d3554960b67f45c0e6b5fbc2.wav;2;1
18.747490;0.000000;18.747490;Dryocopus martius;1;derivation/1/3/0/6/e8772644c71e47b8a8c14f58e289f532.wav;1;87
15.269563;0.000000;15.269563;Dryocopus martius;1;derivation/1/5/4/b/c4b296590d2b4081b4f0bf0ce9261138.wav;2;1
